+--------+------------------------+----------------------+-----------------------+--------------------+-----------------------+------------------------+--------+--------+-------------------------+
| Bin#   |           ZZ           |         ttZ          |         Higgs         |         WZ         |         Other         |         Total          |  data  | Ratio  |           WWZ           |
| Bin20  |  0.005407 ± 0.001433   |     0 ± 0.002031     |         0 ± 0         |       0 ± 0        |         0 ± 0         |  0.005407 ± 0.002486   | 0 ± 0  | 0 ± 0  |  6.71e-05 ± 2.739e-05   |
| Bin21  |  0.004682 ± 0.001313   | 0.001436 ± 0.001436  |         0 ± 0         |       0 ± 0        |         0 ± 0         |  0.006118 ± 0.001946   | 0 ± 0  | 0 ± 0  |  7.828e-05 ± 2.959e-05  |
| Bin22  |  0.005954 ± 0.001501   | 0.001436 ± 0.001436  |         0 ± 0         |       0 ± 0        |         0 ± 0         |   0.00739 ± 0.002077   | 0 ± 0  | 0 ± 0  |  2.237e-05 ± 1.582e-05  |
| Bin23  |  0.002635 ± 0.001006   | 0.001436 ± 0.001436  |         0 ± 0         |       0 ± 0        |         0 ± 0         |  0.004071 ± 0.001753   | 0 ± 0  | 0 ± 0  |  6.71e-05 ± 2.739e-05   |
| Bin24  |  0.003636 ± 0.001174   |     0 ± 0.002031     |         0 ± 0         |       0 ± 0        |         0 ± 0         |  0.003636 ± 0.002346   | 0 ± 0  | 0 ± 0  |  1.118e-05 ± 1.118e-05  |
| Bin25  |  0.00209 ± 0.0009154   | 0.001436 ± 0.001436  |         0 ± 0         |       0 ± 0        |         0 ± 0         |  0.003526 ± 0.001703   | 0 ± 0  | 0 ± 0  |  1.118e-05 ± 1.118e-05  |
| Bin26  | 0.0004544 ± 0.0004114  |        0 ± 0         |         0 ± 0         |       0 ± 0        |         0 ± 0         | 0.0004544 ± 0.0004114  | 0 ± 0  | 0 ± 0  |  1.118e-05 ± 1.118e-05  |
| Bin27  |  0.001318 ± 0.0007111  | 0.001436 ± 0.001436  |         0 ± 0         |       0 ± 0        |         0 ± 0         |  0.002754 ± 0.001603   | 0 ± 0  | 0 ± 0  |  0.0001126 ± 0.0001126  |
| Bin28  |  0.001592 ± 0.000737   | 0.001436 ± 0.001436  |         0 ± 0         |  0.0108 ± 0.0108   |         0 ± 0         |   0.01383 ± 0.01092    | 0 ± 0  | 0 ± 0  | -1.118e-05 ± 1.118e-05  |
| Bin29  |  0.001409 ± 0.000714   |        0 ± 0         |  0.005248 ± 0.005248  |       0 ± 0        |         0 ± 0         |  0.006657 ± 0.005297   | 0 ± 0  | 0 ± 0  |  1.118e-05 ± 1.118e-05  |
| Bin30  | 0.0004544 ± 0.0004114  |        0 ± 0         |         0 ± 0         |       0 ± 0        |         0 ± 0         | 0.0004544 ± 0.0004114  | 0 ± 0  | 0 ± 0  |          0 ± 0          |
| Bin31  |  0.003499 ± 0.001172   | 0.001436 ± 0.001436  |         0 ± 0         |       0 ± 0        |         0 ± 0         |  0.004935 ± 0.001853   | 0 ± 0  | 0 ± 0  |    0.04547 ± 0.04543    |
+--------+------------------------+----------------------+-----------------------+--------------------+-----------------------+------------------------+--------+--------+-------------------------+
